code,name,date,type,entry_price,exit_price,pnl,pnl_pct,volume_k,baseline_volume_k,volume_ratio,volume_shares,desired_shares,realistic_shares,fill_ratio,naive_pnl_twd,realistic_pnl_twd
6683,雍智科技,2026-03-11,locked,1080.0,1185.0,105.0,0.09722222222222222,245,888.65,0.27569909413154786,245000,92.5925925925926,92.5925925925926,1.0,9722.222222222223,9722.222222222223
6715,嘉基,2026-03-11,locked,282.0,303.0,21.0,0.07446808510638298,325,1180.9,0.2752138199678211,325000,354.6099290780142,354.6099290780142,1.0,7446.808510638299,7446.808510638299
6742,澤米,2026-03-11,not_locked,43.85,43.05,-0.8000000000000043,-0.01824401368301036,631,322.7,1.9553765106910443,631000,2280.5017103762825,2280.5017103762825,1.0,-1824.4013683010357,-1824.4013683010357
6789,采鈺,2026-03-11,locked,350.5,350.0,-0.5,-0.0014265335235378032,4133,5444.4,0.7591286459481302,4133000,285.30670470756064,285.30670470756064,1.0,-142.65335235378032,-142.65335235378032
6861,睿生光電,2026-03-11,locked,163.5,175.0,11.5,0.07033639143730887,661,1500.85,0.44041709697837894,661000,611.6207951070336,611.6207951070336,1.0,7033.639143730887,7033.639143730887
6862,三集瑞-KY,2026-03-11,locked,194.5,192.5,-2.0,-0.010282776349614395,458,1059.25,0.4323814019353316,458000,514.1388174807198,514.1388174807198,1.0,-1028.2776349614396,-1028.2776349614396
6909,創控,2026-03-11,locked,44.7,45.35,0.6499999999999986,0.01454138702460847,3117,500.6,6.226528166200559,3117000,2237.1364653243845,2237.1364653243845,1.0,1454.1387024608468,1454.1387024608468
6933,AMAX-KY,2026-03-11,locked,142.0,141.5,-0.5,-0.0035211267605633804,307,112.05,2.7398482820169567,307000,704.2253521126761,704.2253521126761,1.0,-352.11267605633805,-352.11267605633805
6958,日盛台駿,2026-03-11,locked,17.45,16.8,-0.6499999999999986,-0.037249283667621695,232,113.15,2.05037560760053,232000,5730.659025787966,5730.659025787966,1.0,-3724.92836676217,-3724.92836676217
6994,富威電力,2026-03-11,not_locked,87.8,87.7,-0.09999999999999432,-0.001138952164009047,1440,1303.35,1.104845206583036,1440000,1138.9521640091116,1138.9521640091116,1.0,-113.89521640090469,-113.89521640090469
7709,榮田,2026-03-11,locked,56.4,54.7,-1.6999999999999957,-0.03014184397163113,207,425.4,0.48660084626234135,207000,1773.049645390071,1773.049645390071,1.0,-3014.184397163113,-3014.184397163113
7717,萊德光電-KY,2026-03-11,locked,605.0,622.0,17.0,0.02809917355371901,148,419.3,0.3529692344383496,148000,165.28925619834712,165.28925619834712,1.0,2809.917355371901,2809.917355371901
7734,印能科技,2026-03-11,locked,1735.0,1720.0,-15.0,-0.008645533141210375,480,624.7,0.7683688170321754,480000,57.636887608069166,57.636887608069166,1.0,-864.5533141210375,-864.5533141210375
7751,竑騰,2026-03-11,locked,1300.0,1280.0,-20.0,-0.015384615384615385,204,510.8,0.39937353171495693,204000,76.92307692307692,76.92307692307692,1.0,-1538.4615384615383,-1538.4615384615383
7805,威聯通,2026-03-11,not_locked,691.0,678.0,-13.0,-0.01881331403762663,421,123.55,3.407527316875759,421000,144.7178002894356,144.7178002894356,1.0,-1881.3314037626626,-1881.3314037626626
7822,倍利科,2026-03-11,not_locked,1420.0,1330.0,-90.0,-0.06338028169014084,608,699.35,0.8693787088010295,608000,70.4225352112676,70.4225352112676,1.0,-6338.028169014084,-6338.028169014084
8027,鈦昇,2026-03-11,not_locked,103.5,102.5,-1.0,-0.00966183574879227,3331,2982.55,1.1168295585991852,3331000,966.1835748792271,966.1835748792271,1.0,-966.1835748792271,-966.1835748792271
8039,台虹,2026-03-11,locked,116.5,123.0,6.5,0.055793991416309016,11476,16445.25,0.6978306805916602,11476000,858.3690987124463,858.3690987124463,1.0,5579.399141630901,5579.399141630901
8046,南電,2026-03-11,locked,470.5,459.0,-11.5,-0.024442082890541977,1732,8956.35,0.19338234883630048,1732000,212.53985122210415,212.53985122210415,1.0,-2444.208289054198,-2444.208289054198
8064,東捷,2026-03-11,not_locked,56.2,55.7,-0.5,-0.00889679715302491,10739,3399.9,3.1586223124209534,10739000,1779.3594306049822,1779.3594306049822,1.0,-889.6797153024911,-889.6797153024911
8076,伍豐,2026-03-11,locked,25.2,25.2,0.0,0.0,3898,551.05,7.073768260593413,3898000,3968.253968253968,3968.253968253968,1.0,0.0,0.0
8088,品安,2026-03-11,locked,52.3,53.3,1.0,0.019120458891013385,2541,4633.6,0.5483857044198894,2541000,1912.0458891013386,1912.0458891013386,1.0,1912.0458891013386,1912.0458891013386
8112,至上,2026-03-11,locked,85.4,86.4,1.0,0.011709601873536299,67145,20917.2,3.210037672346203,67145000,1170.9601873536299,1170.9601873536299,1.0,1170.9601873536299,1170.9601873536299
8131,福懋科,2026-03-11,not_locked,67.4,66.6,-0.8000000000000114,-0.011869436201780582,8005,8785.5,0.911160434807353,8005000,1483.6795252225518,1483.6795252225518,1.0,-1186.9436201780584,-1186.9436201780584
8271,宇瞻,2026-03-11,locked,144.0,145.0,1.0,0.006944444444444444,18572,8125.3,2.285700220299558,18572000,694.4444444444445,694.4444444444445,1.0,694.4444444444445,694.4444444444445
8431,匯鑽科,2026-03-11,not_locked,71.3,70.5,-0.7999999999999972,-0.011220196353436145,5039,2440.3,2.0649100520427814,5039000,1402.5245441795232,1402.5245441795232,1.0,-1122.0196353436145,-1122.0196353436145
8472,夠麻吉,2026-03-11,locked,66.3,72.0,5.700000000000003,0.08597285067873307,108,29.2,3.6986301369863015,108000,1508.2956259426849,1508.2956259426849,1.0,8597.285067873308,8597.285067873308
1305,華夏,2026-03-12,locked,14.0,14.5,0.5,0.03571428571428571,19099,6731.3,2.8373419696046827,19099000,7142.857142857143,7142.857142857143,1.0,3571.4285714285716,3571.4285714285716
1309,台達化,2026-03-12,locked,15.1,16.15,1.049999999999999,0.06953642384105953,13535,5176.0,2.614953632148377,13535000,6622.516556291391,6622.516556291391,1.0,6953.642384105953,6953.642384105953
1432,大魯閣,2026-03-12,locked,19.0,19.0,0.0,0.0,6497,580.9,11.184369082458256,6497000,5263.1578947368425,5263.1578947368425,1.0,0.0,0.0
1589,永冠-KY,2026-03-12,locked,7.26,7.5,0.2400000000000002,0.03305785123966945,1800,1248.7,1.4414991591254904,1800000,13774.104683195592,13774.104683195592,1.0,3305.785123966945,3305.785123966945
1708,東鹼,2026-03-12,not_locked,38.95,38.45,-0.5,-0.012836970474967907,10524,2925.5,3.597333789095881,10524000,2567.3940949935813,2567.3940949935813,1.0,-1283.6970474967907,-1283.6970474967907
1727,中華化,2026-03-12,locked,55.3,55.0,-0.29999999999999716,-0.0054249547920433485,14683,4734.85,3.1010486076644455,14683000,1808.3182640144666,1808.3182640144666,1.0,-542.4954792043349,-542.4954792043349
2243,宏旭-KY,2026-03-12,locked,15.3,16.8,1.5,0.09803921568627451,858,294.55,2.9129180105245287,858000,6535.9477124183,6535.9477124183,1.0,9803.921568627451,9803.921568627451
2425,承啟,2026-03-12,locked,31.05,30.8,-0.25,-0.008051529790660225,2219,226.95,9.777484027318794,2219000,3220.6119162640903,3220.6119162640903,1.0,-805.1529790660226,-805.1529790660226
2426,鼎元,2026-03-12,locked,30.9,32.95,2.0500000000000043,0.06634304207119755,13888,7519.2,1.8470050005319716,13888000,3236.245954692557,3236.245954692557,1.0,6634.304207119756,6634.304207119756
2468,華經,2026-03-12,locked,39.3,38.45,-0.8499999999999943,-0.021628498727735226,7747,347.85,22.271093862296965,7747000,2544.5292620865143,2544.5292620865143,1.0,-2162.8498727735227,-2162.8498727735227
2485,兆赫,2026-03-12,locked,60.8,62.6,1.8000000000000043,0.029605263157894808,70654,78020.35,0.9055842482121651,70654000,1644.7368421052631,1644.7368421052631,1.0,2960.5263157894806,2960.5263157894806
3030,德律,2026-03-12,locked,278.0,275.0,-3.0,-0.01079136690647482,9272,6656.4,1.3929451355086835,9272000,359.71223021582733,359.71223021582733,1.0,-1079.136690647482,-1079.136690647482
3040,遠見,2026-03-12,locked,44.4,47.25,2.8500000000000014,0.06418918918918923,212,659.8,0.3213094877235526,212000,2252.252252252252,2252.252252252252,1.0,6418.918918918922,6418.918918918922
3054,立萬利,2026-03-12,locked,65.7,65.0,-0.7000000000000028,-0.010654490106544944,1103,468.9,2.3523139262102797,1103000,1522.0700152207,1522.0700152207,1.0,-1065.4490106544943,-1065.4490106544943
3093,港建*,2026-03-12,locked,36.9,39.0,2.1000000000000014,0.056910569105691096,6528,1478.55,4.415136451252917,6528000,2710.027100271003,2710.027100271003,1.0,5691.05691056911,5691.05691056911
3163,波若威,2026-03-12,not_locked,847.0,841.0,-6.0,-0.0070838252656434475,2587,1522.55,1.6991231815047125,2587000,118.06375442739079,118.06375442739079,1.0,-708.3825265643447,-708.3825265643447
3167,大量,2026-03-12,locked,355.0,368.0,13.0,0.036619718309859155,1197,5284.3,0.2265200688832958,1197000,281.6901408450704,281.6901408450704,1.0,3661.9718309859154,3661.9718309859154
3268,海德威,2026-03-12,not_locked,16.25,15.85,-0.40000000000000036,-0.024615384615384636,188,52.1,3.6084452975047983,188000,6153.846153846154,6153.846153846154,1.0,-2461.5384615384637,-2461.5384615384637
3313,斐成,2026-03-12,not_locked,13.95,13.4,-0.5499999999999989,-0.03942652329749097,1108,793.85,1.395729671852365,1108000,7168.458781362007,7168.458781362007,1.0,-3942.652329749096,-3942.652329749096
3339,泰谷,2026-03-12,locked,31.35,31.85,0.5,0.01594896331738437,5655,574.75,9.83906046107003,5655000,3189.7926634768737,3189.7926634768737,1.0,1594.8963317384369,1594.8963317384369
3354,律勝,2026-03-12,locked,30.45,30.1,-0.34999999999999787,-0.011494252873563149,2487,1459.4,1.7041249828696723,2487000,3284.072249589491,3284.072249589491,1.0,-1149.4252873563148,-1149.4252873563148
3437,榮創,2026-03-12,locked,17.65,19.0,1.3500000000000014,0.07648725212464598,8577,1598.05,5.3671662338475015,8577000,5665.7223796033995,5665.7223796033995,1.0,7648.7252124645975,7648.7252124645975
3481,群創,2026-03-12,not_locked,33.3,32.95,-0.3499999999999943,-0.010510510510510341,1690701,666267.15,2.5375722035823016,1690701000,3003.0030030030034,3003.0030030030034,1.0,-1051.0510510510342,-1051.0510510510342
3489,森寶,2026-03-12,locked,21.6,23.75,2.1499999999999986,0.09953703703703697,34,49.75,0.6834170854271356,34000,4629.62962962963,1700.0,0.3672,9953.703703703697,3654.9999999999977
3492,長盛,2026-03-12,locked,26.5,25.4,-1.1000000000000014,-0.041509433962264204,937,103.1,9.088263821532493,937000,3773.5849056603774,3773.5849056603774,1.0,-4150.94339622642,-4150.94339622642
3498,陽程,2026-03-12,locked,73.5,73.5,0.0,0.0,10017,3849.3,2.602291325695581,10017000,1360.544217687075,1360.544217687075,1.0,0.0,0.0
3508,位速,2026-03-12,locked,39.7,39.2,-0.5,-0.012594458438287152,5306,2680.1,1.979776873997239,5306000,2518.8916876574303,2518.8916876574303,1.0,-1259.4458438287152,-1259.4458438287152
3555,博士旺,2026-03-12,locked,147.5,162.0,14.5,0.09830508474576272,191,519.3,0.3678028114769883,191000,677.9661016949152,677.9661016949152,1.0,9830.50847457627,9830.50847457627
3576,聯合再生,2026-03-12,not_locked,23.9,23.6,-0.29999999999999716,-0.012552301255230007,47635,56605.6,0.8415245134756986,47635000,4184.100418410042,4184.100418410042,1.0,-1255.2301255230007,-1255.2301255230007
3615,安可,2026-03-12,locked,35.1,35.95,0.8500000000000014,0.024216524216524257,7001,5849.15,1.196926049084055,7001000,2849.002849002849,2849.002849002849,1.0,2421.652421652426,2421.652421652426
3663,鑫科,2026-03-12,locked,72.6,73.9,1.3000000000000114,0.017906336088154427,14073,3093.65,4.548995523087615,14073000,1377.4104683195594,1377.4104683195594,1.0,1790.6336088154428,1790.6336088154428
3675,德微,2026-03-12,locked,207.5,205.0,-2.5,-0.012048192771084338,4092,963.15,4.24855941442143,4092000,481.9277108433735,481.9277108433735,1.0,-1204.8192771084339,-1204.8192771084339
3714,富采,2026-03-12,locked,43.65,44.5,0.8500000000000014,0.019473081328751467,21369,5499.6,3.885555313113681,21369000,2290.950744558992,2290.950744558992,1.0,1947.3081328751464,1947.3081328751464
4166,友霖,2026-03-12,not_locked,25.9,25.05,-0.8499999999999979,-0.03281853281853274,291,145.05,2.0062047569803516,291000,3861.0038610038614,3861.0038610038614,1.0,-3281.853281853274,-3281.853281853274
4513,福裕,2026-03-12,locked,19.35,20.05,0.6999999999999993,0.03617571059431521,573,333.4,1.7186562687462508,573000,5167.958656330749,5167.958656330749,1.0,3617.571059431521,3617.571059431521
4542,科嶠,2026-03-12,locked,178.5,180.0,1.5,0.008403361344537815,1930,1931.85,0.9990423687139272,1930000,560.2240896358544,560.2240896358544,1.0,840.3361344537816,840.3361344537816
4764,雙鍵,2026-03-12,locked,163.5,160.5,-3.0,-0.01834862385321101,6693,3212.15,2.0836511370888657,6693000,611.6207951070336,611.6207951070336,1.0,-1834.8623853211006,-1834.8623853211006
4931,新盛力,2026-03-12,not_locked,141.5,134.0,-7.5,-0.053003533568904596,4497,3033.8,1.482299426461863,4497000,706.7137809187279,706.7137809187279,1.0,-5300.3533568904595,-5300.3533568904595
4938,和碩,2026-03-12,locked,77.1,76.8,-0.29999999999999716,-0.003891050583657551,36522,8450.2,4.322027880996899,36522000,1297.016861219196,1297.016861219196,1.0,-389.1050583657551,-389.1050583657551
4949,有成精密,2026-03-12,locked,62.2,62.3,0.09999999999999432,0.0016077170418005516,7689,2380.8,3.229586693548387,7689000,1607.717041800643,1607.717041800643,1.0,160.77170418005517,160.77170418005517
4956,光鋐,2026-03-12,locked,28.4,29.1,0.7000000000000028,0.024647887323943764,9169,6349.95,1.44394837754628,9169000,3521.1267605633807,3521.1267605633807,1.0,2464.7887323943764,2464.7887323943764
4960,誠美材,2026-03-12,locked,21.15,22.6,1.4500000000000028,0.06855791962174955,18419,13866.9,1.328270918518198,18419000,4728.132387706856,4728.132387706856,1.0,6855.791962174955,6855.791962174955
4973,廣穎,2026-03-12,locked,61.1,60.0,-1.1000000000000014,-0.01800327332242228,20461,2460.85,8.314606741573034,20461000,1636.6612111292961,1636.6612111292961,1.0,-1800.327332242228,-1800.327332242228
5475,德宏,2026-03-12,locked,221.0,209.0,-12.0,-0.05429864253393665,1312,3130.2,0.4191425468021213,1312000,452.4886877828054,452.4886877828054,1.0,-5429.864253393665,-5429.864253393665
5515,建國,2026-03-12,locked,36.1,35.45,-0.6499999999999986,-0.018005540166204946,1169,336.0,3.4791666666666665,1169000,2770.083102493075,2770.083102493075,1.0,-1800.5540166204946,-1800.5540166204946
6103,合邦,2026-03-12,locked,41.1,44.0,2.8999999999999986,0.07055961070559608,13,0.8,16.25,13000,2433.0900243309,650.0,0.26715,7055.961070559607,1884.999999999999
6147,頎邦,2026-03-12,locked,61.0,60.4,-0.6000000000000014,-0.009836065573770515,24163,2808.2,8.604444127911117,24163000,1639.344262295082,1639.344262295082,1.0,-983.6065573770516,-983.6065573770516
6148,驊宏資,2026-03-12,locked,37.2,37.6,0.3999999999999986,0.010752688172042972,2155,264.3,8.153613318199016,2155000,2688.1720430107525,2688.1720430107525,1.0,1075.2688172042972,1075.2688172042972
6217,中探針,2026-03-12,locked,124.0,129.0,5.0,0.04032258064516129,1109,9960.15,0.11134370466308238,1109000,806.4516129032259,806.4516129032259,1.0,4032.2580645161293,4032.2580645161293
6223,旺矽,2026-03-12,locked,3610.0,3600.0,-10.0,-0.002770083102493075,2580,1638.7,1.5744187465674009,2580000,27.700831024930746,27.700831024930746,1.0,-277.00831024930744,-277.00831024930744
6246,臺龍,2026-03-12,locked,16.2,16.45,0.25,0.0154320987654321,460,74.75,6.153846153846154,460000,6172.83950617284,6172.83950617284,1.0,1543.20987654321,1543.20987654321
6265,方土昶,2026-03-12,locked,41.5,40.45,-1.0499999999999972,-0.02530120481927704,22274,7694.1,2.8949454777036947,22274000,2409.6385542168673,2409.6385542168673,1.0,-2530.1204819277036,-2530.1204819277036
6291,沛亨,2026-03-12,locked,320.5,332.0,11.5,0.0358814352574103,915,1724.25,0.5306655067420618,915000,312.01248049922,312.01248049922,1.0,3588.14352574103,3588.14352574103
6419,京晨科,2026-03-12,locked,86.1,89.7,3.6000000000000085,0.04181184668989557,192,101.55,1.8906942392909898,192000,1161.4401858304298,1161.4401858304298,1.0,4181.184668989557,4181.184668989557
6531,愛普*,2026-03-12,locked,485.5,485.5,0.0,0.0,11686,2765.95,4.224949836403406,11686000,205.97322348094747,205.97322348094747,1.0,0.0,0.0
6568,宏觀,2026-03-12,locked,194.5,193.0,-1.5,-0.007712082262210797,3215,1623.65,1.9801065500569703,3215000,514.1388174807198,514.1388174807198,1.0,-771.2082262210797,-771.2082262210797
6658,聯策,2026-03-12,locked,64.6,64.7,0.10000000000000853,0.0015479876160992034,1561,310.4,5.028994845360825,1561000,1547.9876160990714,1547.9876160990714,1.0,154.79876160992035,154.79876160992035
6683,雍智科技,2026-03-12,locked,1185.0,1210.0,25.0,0.02109704641350211,265,807.6,0.3281327389796929,265000,84.38818565400844,84.38818565400844,1.0,2109.7046413502107,2109.7046413502107
6693,廣閎科,2026-03-12,locked,101.0,99.9,-1.0999999999999943,-0.010891089108910835,3148,442.6,7.11251694532309,3148000,990.0990099009902,990.0990099009902,1.0,-1089.1089108910835,-1089.1089108910835
6706,惠特,2026-03-12,locked,124.0,122.5,-1.5,-0.012096774193548387,8117,7024.95,1.1554530637228735,8117000,806.4516129032259,806.4516129032259,1.0,-1209.6774193548388,-1209.6774193548388
6715,嘉基,2026-03-12,not_locked,310.0,304.0,-6.0,-0.01935483870967742,3815,1160.05,3.2886513512348605,3815000,322.5806451612903,322.5806451612903,1.0,-1935.483870967742,-1935.483870967742
6727,亞泰金屬,2026-03-12,locked,237.5,245.0,7.5,0.031578947368421054,3582,1528.35,2.3437039945038767,3582000,421.05263157894734,421.05263157894734,1.0,3157.894736842105,3157.894736842105
6739,竹陞科技,2026-03-12,locked,1105.0,1105.0,0.0,0.0,1444,585.1,2.4679541958639546,1444000,90.49773755656109,90.49773755656109,1.0,0.0,0.0
6823,濾能,2026-03-12,locked,68.7,75.5,6.799999999999997,0.09898107714701597,616,158.9,3.8766519823788546,616000,1455.604075691412,1455.604075691412,1.0,9898.107714701597,9898.107714701597
6861,睿生光電,2026-03-12,not_locked,179.5,177.5,-2.0,-0.011142061281337047,538,1528.4,0.3520020936927506,538000,557.1030640668523,557.1030640668523,1.0,-1114.2061281337046,-1114.2061281337046
6983,華洋精機,2026-03-12,locked,370.0,370.0,0.0,0.0,407,139.05,2.92700467457749,407000,270.27027027027026,270.27027027027026,1.0,0.0,0.0
7547,碩網,2026-03-12,locked,57.2,59.9,2.6999999999999957,0.047202797202797124,92,37.5,2.453333333333333,92000,1748.2517482517483,1748.2517482517483,1.0,4720.279720279713,4720.279720279713
7712,博盛半導體,2026-03-12,locked,117.0,121.0,4.0,0.03418803418803419,1437,680.4,2.111992945326279,1437000,854.7008547008547,854.7008547008547,1.0,3418.803418803419,3418.803418803419
8039,台虹,2026-03-12,locked,128.0,125.5,-2.5,-0.01953125,36488,16262.7,2.243661876564162,36488000,781.25,781.25,1.0,-1953.125,-1953.125
8271,宇瞻,2026-03-12,locked,158.0,173.5,15.5,0.0981012658227848,19277,8257.5,2.334483802603694,19277000,632.9113924050633,632.9113924050633,1.0,9810.126582278483,9810.126582278483
8291,尚茂,2026-03-12,locked,14.65,14.65,0.0,0.0,25,4.05,6.172839506172839,25000,6825.938566552901,1250.0,0.183125,0.0,0.0
8472,夠麻吉,2026-03-12,locked,72.9,70.0,-2.9000000000000057,-0.03978052126200282,176,34.4,5.116279069767442,176000,1371.7421124828531,1371.7421124828531,1.0,-3978.0521262002817,-3978.0521262002817
